"","app","permission","approved"
"1","Qualcomm MobileSecurity","android.permission.ACCESS_NETWORK_STATE","true"
"2","Qualcomm MobileSecurity","android.permission.RECEIVE_BOOT_COMPLETED","true"
"3","YouTube","android.permission.READ_CONTACTS","false"
"4","YouTube","android.permission.GET_ACCOUNTS","false"
"5","YouTube","com.sonyericsson.home.permission.BROADCAST_BADGE","false"
"6","YouTube","com.htc.launcher.permission.READ_SETTINGS","false"
"7","YouTube","android.permission.FOREGROUND_SERVICE","true"
"8","YouTube","android.permission.SYSTEM_ALERT_WINDOW","true"
"9","YouTube","android.permission.MANAGE_DOCUMENTS","false"
"10","YouTube","android.permission.RECEIVE_BOOT_COMPLETED","true"
"11","YouTube","android.permission.NFC","true"
"12","YouTube","android.permission.WRITE_EXTERNAL_STORAGE","false"
"13","YouTube","android.permission.ACCESS_FINE_LOCATION","false"
"14","YouTube","android.permission.ACCESS_COARSE_LOCATION","false"
"15","YouTube","com.sec.android.provider.badge.permission.WRITE","false"
"16","YouTube","com.sec.android.provider.badge.permission.READ","false"
"17","YouTube","android.permission.ACCESS_NETWORK_STATE","true"
"18","YouTube","android.permission.WAKE_LOCK","true"
"19","YouTube","android.permission.ACCESS_WIFI_STATE","true"
"20","YouTube","android.permission.USE_FINGERPRINT","true"
"21","YouTube","com.google.android.gms.permission.AD_ID_NOTIFICATION","true"
"22","YouTube","android.permission.MANAGE_ACCOUNTS","true"
"23","YouTube","com.google.android.c2dm.permission.RECEIVE","true"
"24","YouTube","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"25","YouTube","android.permission.GET_PACKAGE_SIZE","true"
"26","YouTube","android.permission.VIBRATE","true"
"27","YouTube","android.permission.RECORD_AUDIO","false"
"28","YouTube","com.google.android.youtube.permission.C2D_MESSAGE","true"
"29","YouTube","com.sonymobile.home.permission.PROVIDER_INSERT_BADGE","false"
"30","YouTube","com.htc.launcher.permission.UPDATE_SHORTCUT","false"
"31","YouTube","android.permission.INTERNET","true"
"32","YouTube","android.permission.USE_CREDENTIALS","true"
"33","YouTube","android.permission.CAMERA","false"
"34","YouTube","android.permission.READ_EXTERNAL_STORAGE","false"
"35","YouTube","android.permission.READ_PHONE_STATE","false"
"36","Android Services Library","android.permission.PROVIDE_RESOLVER_RANKER_SERVICE","true"
"37","Phone and MessagingStorage","android.permission.RECEIVE_SMS","true"
"38","Phone and MessagingStorage","android.permission.INTERACT_ACROSS_USERS_FULL","true"
"39","Phone and MessagingStorage","android.permission.MODIFY_PHONE_STATE","true"
"40","Phone and MessagingStorage","android.permission.INTERACT_ACROSS_USERS","true"
"41","Phone and MessagingStorage","android.permission.USE_RESERVED_DISK","true"
"42","Phone and MessagingStorage","android.permission.READ_EXTERNAL_STORAGE","true"
"43","Phone and MessagingStorage","android.permission.WRITE_EXTERNAL_STORAGE","true"
"44","Google","com.google.android.googleapps.permission.GOOGLE_AUTH.cp","true"
"45","Google","com.google.android.googleapps.permission.GOOGLE_AUTH","true"
"46","Google","android.permission.DOWNLOAD_WITHOUT_NOTIFICATION","true"
"47","Google","android.permission.INTERACT_ACROSS_USERS","true"
"48","Google","android.permission.WRITE_CALENDAR","true"
"49","Google","com.android.browser.permission.WRITE_HISTORY_BOOKMARKS","true"
"50","Google","com.google.android.voicesearch.SHORTCUTS_ACCESS","false"
"51","Google","android.permission.WAKE_LOCK","true"
"52","Google","com.google.android.launcher.permission.RECEIVE_LAUNCH_BROADCASTS","true"
"53","Google","com.google.android.launcher.permission.RECEIVE_FIRST_LOAD_BROADCAST","true"
"54","Google","com.google.googlenav.friend.permission.OPT_IN","false"
"55","Google","android.permission.PACKAGE_USAGE_STATS","true"
"56","Google","android.permission.CALL_PRIVILEGED","true"
"57","Google","com.google.android.apps.gsa.nga.permissions.EDIT_PREFERENCES","false"
"58","Google","android.permission.GET_PACKAGE_SIZE","true"
"59","Google","android.permission.SET_VOLUME_KEY_LONG_PRESS_LISTENER","true"
"60","Google","com.android.alarm.permission.SET_ALARM","true"
"61","Google","android.permission.MANAGE_USB","false"
"62","Google","android.permission.SET_WALLPAPER_HINTS","true"
"63","Google","android.permission.CHANGE_WIFI_STATE","true"
"64","Google","android.permission.INTERNET","true"
"65","Google","android.permission.GET_TASKS","true"
"66","Google","android.permission.SET_WALLPAPER","true"
"67","Google","com.google.android.hangouts.START_HANGOUT","false"
"68","Google","com.google.android.gms.permission.ACTIVITY_RECOGNITION","true"
"69","Google","android.permission.READ_CONTACTS","true"
"70","Google","android.permission.READ_SMS","true"
"71","Google","android.permission.READ_SYNC_SETTINGS","true"
"72","Google","android.permission.FOREGROUND_SERVICE","true"
"73","Google","android.permission.BLUETOOTH_ADMIN","true"
"74","Google","com.google.android.googlequicksearchbox.permission.PAUSE_HOTWORD","true"
"75","Google","android.permission.READ_PROFILE","true"
"76","Google","android.permission.RECEIVE_BOOT_COMPLETED","true"
"77","Google","android.permission.NFC","true"
"78","Google","com.google.android.apps.maps.permission.TIMELINE_POST_VISIT_BADGE","true"
"79","Google","android.permission.ACCESS_FINE_LOCATION","true"
"80","Google","com.google.android.providers.settings.permission.WRITE_GSETTINGS","true"
"81","Google","android.permission.ACCESS_NOTIFICATION_POLICY","true"
"82","Google","android.permission.USE_FINGERPRINT","true"
"83","Google","com.android.launcher.permission.INSTALL_SHORTCUT","true"
"84","Google","android.permission.SEND_SMS","true"
"85","Google","android.permission.WRITE_SMS","true"
"86","Google","android.permission.VIBRATE","true"
"87","Google","android.permission.REAL_GET_TASKS","true"
"88","Google","android.permission.MANAGE_VOICE_KEYPHRASES","true"
"89","Google","android.permission.READ_CALL_LOG","true"
"90","Google","android.permission.BLUETOOTH","true"
"91","Google","com.google.android.finsky.permission.DSE","true"
"92","Google","android.permission.GLOBAL_SEARCH","true"
"93","Google","com.google.android.apps.maps.permission.PREFETCH","true"
"94","Google","com.google.android.launcher.permission.WRITE_SETTINGS","true"
"95","Google","android.permission.MEDIA_CONTENT_CONTROL","true"
"96","Google","android.permission.READ_CALENDAR","true"
"97","Google","com.android.browser.permission.READ_HISTORY_BOOKMARKS","true"
"98","Google","android.permission.ACCESS_COARSE_LOCATION","true"
"99","Google","android.permission.ACCESS_WIFI_STATE","true"
"100","Google","com.google.android.c2dm.permission.RECEIVE","true"
"101","Google","android.permission.MANAGE_ACCOUNTS","true"
"102","Google","com.google.android.voicesearch.AUDIO_FILE_ACCESS","true"
"103","Google","android.permission.CHANGE_WIFI_MULTICAST_STATE","true"
"104","Google","com.google.android.deskclock.permission.RECEIVE_ALERT_BROADCASTS","true"
"105","Google","android.permission.RECORD_AUDIO","true"
"106","Google","android.permission.BROADCAST_STICKY","true"
"107","Google","android.permission.START_ACTIVITIES_FROM_BACKGROUND","false"
"108","Google","com.google.android.apps.googlevoice.permission.AUTO_SEND","false"
"109","Google","com.google.android.providers.settings.permission.READ_GSETTINGS","true"
"110","Google","android.permission.USE_FULL_SCREEN_INTENT","false"
"111","Google","com.google.android.launcher.permission.CONTENT_REDIRECT","false"
"112","Google","android.permission.CALL_PHONE","true"
"113","Google","android.permission.GET_ACCOUNTS","true"
"114","Google","android.permission.FLASHLIGHT","true"
"115","Google","com.google.android.voicesearch.ACCESS_SETTINGS","false"
"116","Google","android.permission.SYSTEM_ALERT_WINDOW","true"
"117","Google","android.permission.WRITE_EXTERNAL_STORAGE","true"
"118","Google","android.permission.STOP_APP_SWITCHES","true"
"119","Google","com.google.android.ears.permission.WRITE","false"
"120","Google","android.permission.ACCESS_NETWORK_STATE","true"
"121","Google","com.android.browser.permission.PRELOAD","false"
"122","Google","android.permission.WRITE_CONTACTS","true"
"123","Google","android.permission.SET_MEDIA_KEY_LISTENER","true"
"124","Google","com.google.android.gm.permission.AUTO_SEND","true"
"125","Google","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"126","Google","com.android.chrome.PRERENDER_URL","false"
"127","Google","com.google.android.googlequicksearchbox.permission.FINISH_GEL_ACTIVITY","true"
"128","Google","com.google.android.launcher.permission.READ_SETTINGS","true"
"129","Google","android.permission.ANSWER_PHONE_CALLS","false"
"130","Google","android.permission.CAPTURE_AUDIO_HOTWORD","true"
"131","Google","android.permission.BIND_APPWIDGET","true"
"132","Google","android.permission.USE_CREDENTIALS","true"
"133","Google","com.google.android.googlequicksearchbox.permission.C2D_MESSAGE","true"
"134","Google","android.permission.CHANGE_NETWORK_STATE","true"
"135","Google","com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS","true"
"136","Google","com.google.android.gm.permission.READ_GMAIL","true"
"137","Google","android.permission.MODIFY_AUDIO_SETTINGS","true"
"138","Google","android.permission.CAMERA","false"
"139","Google","android.permission.READ_EXTERNAL_STORAGE","true"
"140","Google","android.permission.WRITE_SETTINGS","true"
"141","Google","android.permission.READ_PHONE_STATE","true"
"142","com.hmdglobal.datago","android.permission.READ_LOGS","true"
"143","com.hmdglobal.datago","android.permission.PACKAGE_USAGE_STATS","true"
"144","com.hmdglobal.datago","android.permission.INTERNET","true"
"145","com.hmdglobal.datago","android.permission.ACCESS_NETWORK_STATE","true"
"146","com.hmdglobal.datago","android.permission.RECEIVE_BOOT_COMPLETED","true"
"147","com.hmdglobal.datago","android.permission.DUMP","true"
"148","Calendar Storage","com.google.android.googleapps.permission.GOOGLE_AUTH","false"
"149","Calendar Storage","android.permission.GET_ACCOUNTS","true"
"150","Calendar Storage","android.permission.READ_SYNC_SETTINGS","true"
"151","Calendar Storage","android.permission.UPDATE_APP_OPS_STATS","true"
"152","Calendar Storage","android.permission.WRITE_CALENDAR","true"
"153","Calendar Storage","android.permission.READ_CALENDAR","true"
"154","Calendar Storage","android.permission.RECEIVE_BOOT_COMPLETED","true"
"155","Calendar Storage","android.permission.USE_RESERVED_DISK","true"
"156","Calendar Storage","android.permission.WRITE_EXTERNAL_STORAGE","true"
"157","Calendar Storage","android.permission.READ_SYNC_STATS","true"
"158","Calendar Storage","android.permission.WRITE_SYNC_SETTINGS","true"
"159","Calendar Storage","android.permission.USE_CREDENTIALS","true"
"160","Calendar Storage","android.permission.INTERNET","true"
"161","Calendar Storage","android.permission.SUBSCRIBED_FEEDS_READ","true"
"162","Calendar Storage","android.permission.WAKE_LOCK","true"
"163","Calendar Storage","android.permission.GET_ACCOUNTS_PRIVILEGED","true"
"164","Calendar Storage","android.permission.SUBSCRIBED_FEEDS_WRITE","true"
"165","Calendar Storage","android.permission.READ_EXTERNAL_STORAGE","true"
"166","Calendar Storage","com.google.android.googleapps.permission.GOOGLE_AUTH.cl","false"
"167","Calendar Storage","android.permission.MANAGE_ACCOUNTS","true"
"168","Telegram","android.permission.INSTALL_SHORTCUT","false"
"169","Telegram","android.permission.ACCESS_COARSE_LOCATION","false"
"170","Telegram","com.sec.android.provider.badge.permission.WRITE","false"
"171","Telegram","android.permission.WAKE_LOCK","true"
"172","Telegram","com.anddoes.launcher.permission.UPDATE_COUNT","false"
"173","Telegram","android.permission.ACCESS_WIFI_STATE","true"
"174","Telegram","com.google.android.c2dm.permission.RECEIVE","true"
"175","Telegram","android.permission.MANAGE_ACCOUNTS","true"
"176","Telegram","com.oppo.launcher.permission.WRITE_SETTINGS","false"
"177","Telegram","android.permission.READ_APP_BADGE","false"
"178","Telegram","android.permission.RECORD_AUDIO","false"
"179","Telegram","android.permission.REQUEST_INSTALL_PACKAGES","false"
"180","Telegram","com.majeur.launcher.permission.UPDATE_BADGE","false"
"181","Telegram","com.sonymobile.home.permission.PROVIDER_INSERT_BADGE","false"
"182","Telegram","android.permission.INTERNET","true"
"183","Telegram","me.everything.badger.permission.BADGE_COUNT_WRITE","false"
"184","Telegram","com.oppo.launcher.permission.READ_SETTINGS","false"
"185","Telegram","android.permission.READ_CONTACTS","true"
"186","Telegram","android.permission.CALL_PHONE","true"
"187","Telegram","android.permission.GET_ACCOUNTS","true"
"188","Telegram","android.permission.READ_SYNC_SETTINGS","true"
"189","Telegram","com.sonyericsson.home.permission.BROADCAST_BADGE","false"
"190","Telegram","com.htc.launcher.permission.READ_SETTINGS","false"
"191","Telegram","android.permission.FOREGROUND_SERVICE","true"
"192","Telegram","android.permission.AUTHENTICATE_ACCOUNTS","true"
"193","Telegram","android.permission.SYSTEM_ALERT_WINDOW","false"
"194","Telegram","android.permission.READ_PROFILE","true"
"195","Telegram","android.permission.RECEIVE_BOOT_COMPLETED","true"
"196","Telegram","org.telegram.messenger.permission.MAPS_RECEIVE","true"
"197","Telegram","android.permission.WRITE_EXTERNAL_STORAGE","true"
"198","Telegram","com.huawei.android.launcher.permission.WRITE_SETTINGS","false"
"199","Telegram","android.permission.ACCESS_FINE_LOCATION","false"
"200","Telegram","com.android.launcher.permission.UNINSTALL_SHORTCUT","true"
"201","Telegram","me.everything.badger.permission.BADGE_COUNT_READ","false"
"202","Telegram","android.permission.MANAGE_OWN_CALLS","true"
"203","Telegram","com.sec.android.provider.badge.permission.READ","false"
"204","Telegram","android.permission.ACCESS_NETWORK_STATE","true"
"205","Telegram","android.permission.USE_FINGERPRINT","true"
"206","Telegram","android.permission.WRITE_CONTACTS","true"
"207","Telegram","com.android.launcher.permission.INSTALL_SHORTCUT","true"
"208","Telegram","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"209","Telegram","android.permission.VIBRATE","true"
"210","Telegram","com.huawei.android.launcher.permission.CHANGE_BADGE","false"
"211","Telegram","android.permission.WRITE_SYNC_SETTINGS","true"
"212","Telegram","com.htc.launcher.permission.UPDATE_SHORTCUT","false"
"213","Telegram","android.permission.READ_CALL_LOG","false"
"214","Telegram","android.permission.USE_BIOMETRIC","true"
"215","Telegram","com.huawei.android.launcher.permission.READ_SETTINGS","false"
"216","Telegram","android.permission.MODIFY_AUDIO_SETTINGS","true"
"217","Telegram","android.permission.CAMERA","false"
"218","Telegram","android.permission.READ_EXTERNAL_STORAGE","true"
"219","Telegram","android.permission.BLUETOOTH","true"
"220","Telegram","android.permission.READ_PHONE_STATE","true"
"221","Media Storage","android.permission.ACCESS_MTP","true"
"222","Media Storage","android.permission.INTERACT_ACROSS_USERS","true"
"223","Media Storage","android.permission.WAKE_LOCK","true"
